nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
4,264196_at,T,F,AT1G22670,AT1G22670,Protease-associated (PA) RING/U-box zinc finger family protein,0.609962772,0.825384094,0.760248955,0.190301426,0.845036288,0.646186707
4,264198_at,T,F,AT1G22800,AT1G22800,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.624667312,0.908846251,0.848248748,0.28037075,0.910844717,0.714595556
4,264199_at,T,F,AT1G22700,AT1G22700,Tetratricopeptide repeat (TPR)-like superfamily protein,0.60554683,0.899649099,0.886207179,0.100465822,0.910580875,0.680489961
4,264201_at,T,F,AT1G22630,AT1G22630,unknown protein; LOCATED IN: chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 87 Blast hits to 86 proteins in 34 species: Archae - 0; Bacteria - 13; Metazoa - 27; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink).,0.649936689,0.927824099,0.846845702,0.132050797,0.929408965,0.697213251
4,264203_at,T,F,AT1G22780,RPS18A|PFL|PFL1,Ribosomal protein S13/S18 family,0.666777775,0.908986691,0.786520478,0.063003297,0.906639261,0.666385501
4,264204_at,T,F,AT1G22710,SUC2|SUT1|ATSUC2,sucrose-proton symporter 2,0.628683776,0.899797864,0.855656839,0.091976936,0.906746144,0.676572312
4,264205_at,T,F,AT1G22790,AT1G22790,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G34010.1); Has 67 Blast hits to 67 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.711295507,0.863508481,0.853276462,0.292496223,0.934730529,0.731061441
4,264211_at,T,F,AT1G22770,FB|GI,gigantea protein (GI),0.631753356,0.508992167,0.717311177,0.384559508,0.678683327,0.584259907
4,264214_s_at,F,NA,AT1G65330,PHE1|AGL37,MADS-box transcription factor family protein,0.671165061,0.800912803,0.792240389,0.188608962,0.899765333,0.67053851
4,264215_at,T,F,AT1G65340,CYP96A3,"cytochrome P450, family 96, subfamily A, polypeptide 3",0.634858503,0.705972633,0.655583469,0.167250739,0.744481044,0.581629278
4,264216_at,T,F,AT1G60180,AT1G60180,pseudogene of F-box family protein,0.543987672,0.700981951,0.705696515,0.257242528,0.786666379,0.598915009
4,264218_at,T,T,AT1G60200,AT1G60200,splicing factor PWI domain-containing protein / RNA recognition motif (RRM)-containing protein,0.640923422,0.816601127,0.72236203,0.151997088,0.827595634,0.63189586
4,264219_at,T,F,AT1G60420,AT1G60420,DC1 domain-containing protein,0.584658198,0.747769069,0.880600424,0.135546078,0.879907072,0.645696168
4,264222_at,T,F,AT1G60230,AT1G60230,Radical SAM superfamily protein,0.661892098,0.853902484,0.867951814,0.140637508,0.913817745,0.68764033
4,264223_s_at,T,F,AT3G16030,CES101,lectin protein kinase family protein,0.612987283,0.897291781,0.790878882,0.00438412,0.929643901,0.647037194
4,264224_at,T,F,AT1G67440,emb1688,Minichromosome maintenance (MCM2/3/5) family protein,0.642050267,0.888493261,0.824894346,0.139488828,0.89041497,0.677068334
4,264225_at,T,F,AT1G67420,AT1G67420,Zn-dependent exopeptidases superfamily protein,0.588812999,0.808199545,0.888922308,0.259940797,0.851132381,0.679401606
4,264227_at,T,F,AT1G67500,REV3|ATREV3,recovery protein 3,0.679418725,0.840277934,0.832614463,0.147802134,0.944182457,0.688859143
4,264228_at,T,F,AT1G67490,KNF|GCS1,glucosidase 1,0.63172755,0.64057743,0.731819127,0.34031379,0.807949292,0.630477438
4,264232_at,T,F,AT1G67470,AT1G67470,Protein kinase superfamily protein,0.613627208,0.695820784,0.911334312,0.387978812,0.823839134,0.68652005
4,264233_at,T,F,AT1G67430,AT1G67430,Ribosomal protein L22p/L17e family protein,0.659127127,0.879995417,0.770505778,0.07564294,0.92348016,0.661750284
4,264236_at,T,F,AT1G54680,AT1G54680,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G27290.1); Has 200 Blast hits to 200 proteins in 57 species: Archae - 0; Bacteria - 59; Metazoa - 0; Fungi - 0; Plants - 127; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).,0.571231533,0.752938682,0.50089478,0.075840786,0.679807041,0.516142564
4,264239_at,T,F,AT1G54770,AT1G54770,Fcf2 pre-rRNA processing protein,0.617105098,0.675703044,0.662571056,0.20491319,0.725436264,0.57714573
4,264240_at,T,F,AT1G54820,AT1G54820,Protein kinase superfamily protein,0.612308858,0.929615727,0.824141774,0.143906041,0.922524148,0.68649931
4,264241_at,T,F,AT1G54840,AT1G54840,HSP20-like chaperones superfamily protein,0.508446072,0.620768928,0.583882222,0.21825139,0.609212227,0.508112168
4,264243_at,T,F,AT1G54650,AT1G54650,Methyltransferase family protein,0.628945605,0.674951109,0.631958098,0.373965051,0.587236505,0.579411274
4,264245_at,T,F,AT1G60450,AtGolS7|GolS7,galactinol synthase 7,0.729150894,0.710981136,0.626898309,0.222762254,0.825933451,0.623145209
4,264246_at,T,F,AT1G60140,TPS10|ATTPS10,trehalose phosphate synthase,0.647816542,0.697971357,0.852068671,0.252487487,0.818800449,0.653828901
4,264247_at,T,F,AT1G60160,AT1G60160,Potassium transporter family protein,0.633496822,0.931620623,0.76467547,0.07586745,0.907186384,0.66256935
4,264249_at,T,F,AT1G78920,VP2|AVP2|AVPL1|VHP2;1|AtVHP2;1,vacuolar H+-pyrophosphatase 2,0.645645133,0.685739875,0.826249009,0.299613974,0.83845089,0.659139776
4,264252_at,T,F,AT1G09180,ATSARA1A|SARA1A|ATSAR1,secretion-associated RAS super family 1,0.639647186,0.684349409,0.657414601,0.101336246,0.824412553,0.581431999
4,264254_at,T,F,AT1G09150,AT1G09150,pseudouridine synthase and archaeosine transglycosylase (PUA) domain-containing protein,0.71945653,0.794865693,0.730121331,0.295025396,0.864415823,0.680776954
4,264256_at,T,F,AT1G09270,IMPA-4,importin alpha isoform 4,0.686083846,0.845572633,0.757830287,0.350996274,0.807648401,0.689626288
4,264259_at,T,F,AT1G09290,AT1G09290,unknown protein; Has 73 Blast hits to 71 proteins in 26 species: Archae - 0; Bacteria - 0; Metazoa - 5; Fungi - 11; Plants - 54; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink).,0.607269199,0.677963523,0.564369135,0.298934512,0.602712048,0.550249683
4,264260_at,T,F,AT1G09210,AtCRT1b|CRT1b,calreticulin 1b,0.67587887,0.725874519,0.829566325,0.177519347,0.814367862,0.644641385
4,264263_at,T,F,AT1G09155,AtPP2-B15|PP2-B15,phloem protein 2-B15,0.645633139,0.877902832,0.778385204,0.18344055,0.872591756,0.671590696
4,264270_at,T,F,AT1G60260,BGLU5,beta glucosidase 5,0.685280284,0.88716004,0.839858595,0.132225757,0.912412717,0.691387479
4,264277_at,T,F,AT1G60390,PG1,polygalacturonase 1,0.679731937,0.916632281,0.811899989,0.072566112,0.93510651,0.683187366
4,264278_at,T,F,AT1G60130,AT1G60130,Mannose-binding lectin superfamily protein,0.561730253,0.770424118,0.816750446,0.242876122,0.877172515,0.653790691
4,264279_s_at,F,NA,AT1G78820,AT1G78820,D-mannose binding lectin protein with Apple-like carbohydrate-binding domain,0.55008108,0.807399907,0.737030235,0.146816017,0.795942543,0.607453956
4,264280_at,T,F,AT1G61820,BGLU46,beta glucosidase 46,0.651252361,0.886957267,0.8594067,0.073396968,0.929948006,0.68019226
4,264281_at,T,F,AT1G61830,AT1G61830,"pseudogene, CHP-rich zinc finger protein, putative, similar to putative CHP-rich zinc finger protein GI:9293934 from (Arabidopsis thaliana)",0.679757186,0.680498736,0.597352527,0.189127018,0.739822762,0.577311646
4,264282_at,T,F,AT1G61840,AT1G61840,Cysteine/Histidine-rich C1 domain family protein,0.548009962,0.743848715,0.816108944,0.059686803,0.795323605,0.592595606
4,264284_at,T,F,AT1G61860,AT1G61860,Protein kinase superfamily protein,0.626332957,0.940967159,0.802174514,0.202072012,0.876919109,0.68969315
4,264286_at,T,F,AT1G61870,PPR336,pentatricopeptide repeat 336,0.610218578,0.80290087,0.699672805,0.102857799,0.855665153,0.614263041
4,264288_at,T,F,AT1G62045,AT1G62045,BEST Arabidopsis thaliana protein match is: ankyrin repeat family protein (TAIR:AT1G11740.1); Has 26 Blast hits to 26 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 26; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.500146495,0.730012106,0.725190509,0.14028239,0.759121018,0.570950504
4,264292_at,T,F,AT1G78790,AT1G78790,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2008 (InterPro:IPR018552); Has 27 Blast hits to 27 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 27; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.506380065,0.714011533,0.86756559,0.273985346,0.782841135,0.628956734
4,264293_at,T,F,AT1G78770,APC6,anaphase promoting complex 6,0.58874294,0.794400755,0.813693067,0.139006926,0.8774624,0.642661218
4,264295_at,NA,NA,NA,NA,NA,0.763471779,0.782991493,0.746216915,0.409009778,0.903643094,0.721066612
4,264296_at,T,F,AT1G78720,AT1G78720,SecY protein transport family protein,0.732008938,0.863393536,0.809587738,0.271527838,0.87957426,0.711218462
4,264297_at,T,F,AT1G78710,TBL42,TRICHOME BIREFRINGENCE-LIKE 42,0.617360878,0.764212174,0.736200999,0.157785282,0.775987509,0.610309368
4,264298_at,T,F,AT1G78690,AT1G78690,Phospholipid/glycerol acyltransferase family protein,0.646359872,0.675417816,0.541959223,0.079187943,0.683472309,0.525279433
4,264299_s_at,F,NA,AT1G78860,AT1G78860,D-mannose binding lectin protein with Apple-like carbohydrate-binding domain,0.602170607,0.860525671,0.596277041,0.083327791,0.764712367,0.581402695
4,264301_at,T,F,AT1G78780,AT1G78780,pathogenesis-related family protein,0.563087304,0.833851103,0.86992363,0.052704011,0.903715216,0.644656253
4,264303_s_at,F,NA,AT1G16890,UBC13B|UBC36,ubiquitin-conjugating enzyme 36,0.694065537,0.854374494,0.904419525,0.271030006,0.893222274,0.723422367
4,264304_at,T,F,AT1G78895,AT1G78895,Reticulon family protein,0.607799501,0.761634023,0.771890944,0.361744814,0.802572402,0.661128337
4,264305_at,T,F,AT1G78815,LSH7,Protein of unknown function (DUF640),0.694503256,0.872978871,0.714418338,0.15501277,0.884625694,0.664307786
4,264307_at,T,F,AT1G61900,AT1G61900,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: anchored to plasma membrane, plasma membrane, anchored to membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G30700.1); Has 65 Blast hits to 65 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 65; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.703435794,0.906895925,0.822259385,0.163886831,0.926417127,0.704579012
4,264310_at,T,F,AT1G62030,AT1G62030,Cysteine/Histidine-rich C1 domain family protein,0.703449259,0.903231818,0.714317144,0.04704737,0.924798446,0.658568807
4,264313_at,T,F,AT1G70410,BCA4|ATBCA4|CA4,beta carbonic anhydrase 4,0.728470386,0.840522616,0.797755204,0.220498006,0.90963129,0.699375501
4,264315_at,T,F,AT1G70370,PG2,polygalacturonase 2,0.664452246,0.79802403,0.808645031,0.342652057,0.889100359,0.700574745
4,264316_at,T,F,AT1G70330,"ENT1|ENT1,AT",equilibrative nucleotide transporter 1,0.642401053,0.782104593,0.876804089,0.306090417,0.785351405,0.678550311
4,264317_at,T,F,AT1G70310,SPDS2,spermidine synthase 2,0.519967738,0.65741895,0.835823549,0.123477957,0.817488338,0.590835307
4,264318_at,T,F,AT1G04220,KCS2,3-ketoacyl-CoA synthase 2,0.656455286,0.902887177,0.884976598,0.145567524,0.944516549,0.706880627
4,264319_at,T,F,AT1G04110,SDD1,Subtilase family protein,0.674024751,0.893420147,0.881566295,0.180451198,0.928585229,0.711609524
4,264323_at,T,F,AT1G04180,YUC9,YUCCA 9,0.540109395,0.709872817,0.543163377,0.033971327,0.717250907,0.508873565
4,264335_s_at,F,NA,AT1G55860,UPL1,ubiquitin-protein ligase 1,0.598526074,0.708438205,0.779169878,0.1574902,0.848882077,0.618501287
4,264337_at,T,F,AT1G70350,AT1G70350,unknown protein; Has 98 Blast hits to 98 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 98; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.533253452,0.702101786,0.617370457,0.068580582,0.644120676,0.51308539
4,264338_at,T,F,AT1G70300,KUP6,K+ uptake permease 6,0.634661637,0.826231657,0.930501753,0.195493677,0.913043571,0.699986459
4,264340_at,T,F,AT1G70280,AT1G70280,NHL domain-containing protein,0.545695901,0.711551756,0.645262789,0.231870198,0.736449542,0.574166037
4,264341_at,T,F,AT1G70270,AT1G70270,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G23965.1); Has 20 Blast hits to 20 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 20; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.605632463,0.703860249,0.69878857,0.002948338,0.807744475,0.563794819
4,264342_at,T,F,AT1G12080,AT1G12080,Vacuolar calcium-binding protein-related,0.716906794,0.922470588,0.813078876,0.159280526,0.932876825,0.708922722
4,264343_at,T,F,AT1G11850,AT1G11850,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 12 growth stages; Has 38777 Blast hits to 8185 proteins in 741 species: Archae - 46; Bacteria - 14846; Metazoa - 13013; Fungi - 1392; Plants - 5894; Viruses - 543; Other Eukaryotes - 3043 (source: NCBI BLink).,0.658572974,0.882666499,0.913174365,0.222732471,0.926983979,0.720826057
4,264344_at,T,F,AT1G11910,ATAPA1|APA1,aspartic proteinase A1,0.654223384,0.820673541,0.889418916,0.187290939,0.913883998,0.693098156
4,264346_at,T,F,AT1G12010,AT1G12010,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.664428549,0.879081923,0.884469416,0.201347233,0.953287076,0.716522839
4,264347_at,T,F,AT1G12040,LRX1,leucine-rich repeat/extensin 1,0.619412267,0.831024656,0.62214877,0.00981243,0.716469116,0.559773448
4,264348_at,T,F,AT1G12110,NRT1|ATNRT1|B-1|NRT1.1|CHL1|CHL1-1,nitrate transporter 1.1,0.55600016,0.900038618,0.807962574,0.142667898,0.894063637,0.660146577
4,264350_at,T,F,AT1G11870,SRS|OVA7|ATSRS,Seryl-tRNA synthetase,0.719852049,0.874390025,0.870516138,0.227933554,0.940391407,0.726616635
4,264354_s_at,F,NA,AT1G03200,AT1G03200,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G03240.1); Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.720343118,0.869376049,0.841409116,0.236710651,0.948510636,0.723269914
4,264355_at,T,F,AT1G03210,AT1G03210,Phenazine biosynthesis PhzC/PhzF protein,0.601191687,0.86127739,0.919026665,0.197222504,0.921675772,0.700078804
4,264356_at,T,F,AT1G03190,UVH6|ATXPD,RAD3-like DNA-binding helicase protein,0.693873127,0.891925358,0.81788363,0.220160472,0.902882797,0.705345077
4,264359_at,T,F,AT1G03320,AT1G03320,unknown protein; Has 1038 Blast hits to 683 proteins in 112 species: Archae - 4; Bacteria - 14; Metazoa - 318; Fungi - 117; Plants - 86; Viruses - 8; Other Eukaryotes - 491 (source: NCBI BLink).,0.658434889,0.821588302,0.822953451,0.224070719,0.919658969,0.689341266
4,264360_at,T,F,AT1G03310,ATISA2|BE2|ISA2|DBE1,debranching enzyme 1,0.652643617,0.936957228,0.750236442,0.085092365,0.896923393,0.664370609
4,264361_at,T,F,AT1G03300,DUF1|ATDUF1,DOMAIN OF UNKNOWN FUNCTION 724 1,0.604610566,0.810228942,0.631204122,0.140349292,0.753960524,0.588070689
4,264363_at,T,F,AT1G03170,AT1G03170,Protein of unknown function (DUF3049),0.561153191,0.643391046,0.542343431,0.394027523,0.702496821,0.568682403
4,264364_at,T,F,AT1G03330,AT1G03330,Small nuclear ribonucleoprotein family protein,0.603058649,0.784688311,0.89312062,0.21530751,0.874982372,0.674231492
4,264365_s_at,F,NA,AT1G03220,AT1G03220,Eukaryotic aspartyl protease family protein,0.667420908,0.90349323,0.783676468,0.082492264,0.930632717,0.673543118
4,264366_at,T,F,AT1G03250,AT1G03250,unknown protein; Has 89 Blast hits to 89 proteins in 31 species: Archae - 0; Bacteria - 0; Metazoa - 31; Fungi - 0; Plants - 48; Viruses - 0; Other Eukaryotes - 10 (source: NCBI BLink).,0.508554961,0.585760043,0.611667092,0.010180442,0.736746709,0.490581849
4,264372_at,T,F,AT1G11840,GLX1|ATGLX1,glyoxalase I homolog,0.655892347,0.776094847,0.868907054,0.309736794,0.859912176,0.694108644
4,264374_at,T,F,AT2G25180,ARR12|RR12,response regulator 12,0.620008703,0.860088748,0.661559679,0.122709737,0.767441265,0.606361627
4,264375_at,T,F,AT2G25090,CIPK16|SnRK3.18,CBL-interacting protein kinase 16,0.548392993,0.83502688,0.847178616,0.006889124,0.833907926,0.614279108
4,264378_at,T,F,AT2G25220,AT2G25220,Protein kinase superfamily protein,0.650312401,0.908015765,0.861947192,0.22823535,0.941608019,0.718023746
4,264379_at,T,F,AT2G25200,AT2G25200,Plant protein of unknown function (DUF868),0.538045427,0.828234473,0.686426611,0.233173437,0.827941794,0.622764349
4,264380_at,T,F,AT2G25190,AT2G25190,PPPDE putative thiol peptidase family protein,0.607899519,0.76453799,0.693051402,0.154616981,0.864684282,0.616958035
4,264382_at,T,F,AT2G25110,AtSDF2|ATSDL|SDF2,stromal cell-derived factor 2-like protein precursor,0.672993229,0.57903934,0.712888294,0.374942627,0.750110455,0.617994789
4,264383_at,T,F,AT2G25080,GPX1|ATGPX1,glutathione peroxidase 1,0.654291186,0.882874546,0.833190362,0.125596756,0.931946691,0.685579908
4,264385_at,T,F,AT1G12020,AT1G12020,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G62422.1); Has 89 Blast hits to 88 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 87; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.616892611,0.649994137,0.687881989,0.139505664,0.668317214,0.552518323
4,264386_at,T,F,AT1G12000,AT1G12000,Phosphofructokinase family protein,0.606213561,0.90735198,0.802047541,0.060246511,0.887271831,0.652626285
4,264388_at,T,F,AT1G11970,AT1G11970,Ubiquitin-like superfamily protein,0.69910938,0.697652283,0.521248807,0.074683446,0.697148581,0.537968499
4,264390_at,T,F,AT1G11950,AT1G11950,Transcription factor jumonji (jmjC) domain-containing protein,0.570453243,0.789097916,0.737550183,0.199859437,0.826445388,0.624681233
4,264394_at,T,F,AT1G11860,AT1G11860,Glycine cleavage T-protein family,0.666748436,0.877061436,0.891874163,0.172023785,0.935459894,0.708633543
4,264397_at,T,F,AT1G11820,AT1G11820,O-Glycosyl hydrolases family 17 protein,0.66473929,0.867351051,0.71290383,0.021784197,0.874818394,0.628319352
4,264398_at,T,F,AT1G61730,AT1G61730,DNA-binding storekeeper protein-related transcriptional regulator,0.643282519,0.824604823,0.634429997,0.074889116,0.802787361,0.595998763
4,264402_at,T,F,AT2G25140,HSP98.7|CLPB-M|CLPB4,casein lytic proteinase B4,0.594378323,0.826013995,0.779925771,0.125782758,0.851743949,0.635568959
4,264404_at,T,F,AT2G25160,CYP82F1,"cytochrome P450, family 82, subfamily F, polypeptide 1",0.620979346,0.832668836,0.750761647,0.098445886,0.817287356,0.624028614
4,264405_at,T,F,AT1G10210,ATMPK1|MPK1,mitogen-activated protein kinase 1,0.716368463,0.732838587,0.809904083,0.345420768,0.883219429,0.697550266
