nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average,,,,,,,,,,,
3,258085_at,T,F,AT3G26100,AT3G26100,Regulator of chromosome condensation (RCC1) family protein,0.304632542,0.890164915,0.953223278,0.015473389,0.722571631,0.577213151,,,,,,,,,,,
3,258087_at,T,F,AT3G26060,ATPRX Q,Thioredoxin superfamily protein,0.072494235,0.742943178,0.897713987,0.119135473,0.676222907,0.501701956,,,,,,,,,,,
3,258090_at,T,F,AT3G14600,AT3G14600,Ribosomal protein L18ae/LX family protein,0.232538415,0.701454198,0.885405006,0.043982825,0.702146855,0.51310546,,,,,,,,,,,
3,258096_at,T,F,AT3G23650,AT3G23650,protein kinase-related,0.250158834,0.76486405,0.848847825,0.085215465,0.608448385,0.511506912,,,,,,,,,,,
3,258099_at,T,F,AT3G23540,AT3G23540,alpha/beta-Hydrolases superfamily protein,0.433248584,0.72678801,0.86636877,0.047769038,0.580132931,0.530861467,,,,,,,,,,,
3,258100_at,T,F,AT3G23550,AT3G23550,MATE efflux family protein,0.436126903,0.610998858,0.778046723,0.212122529,0.534725714,0.514404145,,,,,,,,,,,
3,258102_at,T,F,AT3G23600,AT3G23600,alpha/beta-Hydrolases superfamily protein,0.203960785,0.758266744,0.884319348,0.039752972,0.672118392,0.511683648,,,,,,,,,,,
3,258105_at,T,F,AT3G23605,AT3G23605,Ubiquitin-like superfamily protein,0.373145106,0.622814972,0.803899491,0.249323865,0.635053639,0.536847415,,,,,,,,,,,
3,258107_at,T,F,AT3G23560,ALF5,MATE efflux family protein,0.012736576,0.74016618,0.880107025,0.142080742,0.708678417,0.496753788,,,,,,,,,,,
3,258109_at,T,F,AT3G23640,HGL1,heteroglycan glucosidase 1,0.005925338,0.676454219,0.77599134,0.107344443,0.583839431,0.429910954,,,,,,,,,,,
3,258110_at,T,F,AT3G14610,CYP72A7,"cytochrome P450, family 72, subfamily A, polypeptide 7",0.067701652,0.756960324,0.888843026,0.17881196,0.626668775,0.503797147,,,,,,,,,,,
3,258111_at,T,F,AT3G14630,CYP72A9,"cytochrome P450, family 72, subfamily A, polypeptide 9",0.002305181,0.626219688,0.782615708,0.1170174,0.579199309,0.421471457,,,,,,,,,,,
3,258112_at,T,F,AT3G14640,CYP72A10,"cytochrome P450, family 72, subfamily A, polypeptide 10",0.106659626,0.793319699,0.891200982,0.151197109,0.615445358,0.511564555,,,,,,,,,,,
3,258113_at,T,F,AT3G14650,CYP72A11,"cytochrome P450, family 72, subfamily A, polypeptide 11",0.107228635,0.620331207,0.763265337,0.289437361,0.578989078,0.471850324,,,,,,,,,,,
3,258115_at,T,F,AT3G14670,AT3G14670,unknown protein; Has 70811 Blast hits to 32163 proteins in 1591 species: Archae - 181; Bacteria - 15342; Metazoa - 24728; Fungi - 6779; Plants - 2998; Viruses - 578; Other Eukaryotes - 20205 (source: NCBI BLink).,0.116528582,0.588835333,0.686978036,0.024796899,0.652373186,0.413902407,,,,,,,,,,,
3,258118_at,T,F,AT3G14710,AT3G14710,RNI-like superfamily protein,0.103606331,0.676156082,0.778260933,0.074190862,0.741282747,0.474699391,,,,,,,,,,,
3,258119_at,T,F,AT3G14720,MPK19|ATMPK19,MAP kinase 19,0.60436617,0.689206039,0.754976755,0.08925636,0.425533676,0.5126678,,,,,,,,,,,
3,258121_s_at,F,NA,AT3G14550,GGPS3,geranylgeranyl pyrophosphate synthase 3,0.167279936,0.61719098,0.768557029,0.174918825,0.761197606,0.497828875,,,,,,,,,,,
3,258128_at,T,F,AT3G24590,PLSP1,plastidic type i signal peptidase 1,0.021409378,0.645061853,0.829768902,0.124513086,0.66136232,0.456423108,,,,,,,,,,,
3,258134_at,T,F,AT3G24530,AT3G24530,AAA-type ATPase family protein / ankyrin repeat family protein,0.3797072,0.65199336,0.791549329,0.395958603,0.763127727,0.596467244,,,,,,,,,,,
3,258139_at,T,F,AT3G24520,AT-HSFC1|HSFC1,heat shock transcription factor  C1,0.16754343,0.708972802,0.867585769,0.106359266,0.691746639,0.508441581,,,,,,,,,,,
3,258140_at,T,F,AT3G24503,REF1|ALDH2C4|ALDH1A,aldehyde dehydrogenase 2C4,0.210259945,0.692383324,0.688885625,0.10925365,0.625588391,0.465274187,,,,,,,,,,,
3,258142_at,T,F,AT3G18120,AT3G18120,F-box associated ubiquitination effector family protein,0.139971936,0.708220312,0.808603332,0.014877344,0.653292917,0.464993168,,,,,,,,,,,
3,258143_at,T,F,AT3G18170,AT3G18170,Glycosyltransferase family 61 protein,0.02811,0.668712332,0.707600671,0.094479423,0.657365662,0.431253618,,,,,,,,,,,
3,258145_at,T,F,AT3G18200,AT3G18200,nodulin MtN21 /EamA-like transporter family protein,0.162815028,0.534222656,0.693997374,0.116983989,0.697561379,0.441116085,,,,,,,,,,,
3,258149_at,T,F,AT3G18110,EMB1270,Pentatricopeptide repeat (PPR) superfamily protein,0.037691135,0.594920851,0.785442483,0.181969341,0.599606207,0.439926003,,,,,,,,,,,
3,258152_at,T,F,AT3G18190,AT3G18190,TCP-1/cpn60 chaperonin family protein,0.191039116,0.607862442,0.745499501,0.145181397,0.604978752,0.458912242,,,,,,,,,,,
3,258156_at,T,F,AT3G18050,AT3G18050,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G28100.1); Has 67 Blast hits to 66 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.213318073,0.803109059,0.947114196,0.041398604,0.680715126,0.537131012,,,,,,,,,,,
3,258160_at,T,F,AT3G17820,GLN1.3|ATGSKB6|GLN1;3,glutamine synthetase 1.3,0.126207795,0.777466502,0.836471943,0.241892008,0.682907777,0.532989205,,,,,,,,,,,
3,258161_at,T,F,AT3G17930,AT3G17930,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3007 (InterPro:IPR021562); Has 236 Blast hits to 236 proteins in 83 species: Archae - 0; Bacteria - 117; Metazoa - 0; Fungi - 0; Plants - 39; Viruses - 0; Other Eukaryotes - 80 (source: NCBI BLink).,0.013783318,0.681764832,0.827174803,0.184557412,0.657400827,0.472936238,,,,,,,,,,,
3,258162_at,T,F,AT3G17810,PYD1,pyrimidine 1,0.149407673,0.645522472,0.867399916,0.150227273,0.593974186,0.481306304,,,,,,,,,,,
3,258163_at,T,F,AT3G17940,AT3G17940,Galactose mutarotase-like superfamily protein,0.105119819,0.671306582,0.80546616,0.001043835,0.774274738,0.471442227,,,,,,,,,,,
3,258165_at,T,F,AT3G17900,AT3G17900,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 45 Blast hits to 44 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 2; Plants - 39; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.451024466,0.729531442,0.898929366,2.95E-01,0.710748871,0.617013767,,,,,,,,,,,
3,258168_at,T,F,AT3G21570,AT3G21570,unknown protein; Has 43 Blast hits to 43 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 43; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.140974957,0.547533634,0.746160631,3.08E-04,0.510833228,0.389162031,,,,,,,,,,,
3,258171_at,T,F,AT3G21610,AT3G21610,Acid phosphatase/vanadium-dependent haloperoxidase-related protein,0.338969042,0.684893201,0.89758346,0.022796445,0.604249484,0.509698326,,,,,,,,,,,
3,258175_at,T,F,AT3G21640,ATFKBP42|FKBP42|TWD1|UCU2,FKBP-type peptidyl-prolyl cis-trans isomerase family protein,0.091566084,0.731899559,0.900304909,0.007295651,0.694755106,0.485164262,,,,,,,,,,,
3,258177_at,T,F,AT3G21660,AT3G21660,UBX domain-containing protein,0.320704686,0.936654991,0.876739125,0.101530019,0.638299161,0.574785596,,,,,,,,,,,
3,258178_at,T,F,AT3G21680,AT3G21680,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: cellular_component unknown; EXPRESSED IN: root, flower, stamen; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; Has 34 Blast hits to 34 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 34; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.038434941,0.717134254,0.825542653,0.241678121,0.529496128,0.470457219,,,,,,,,,,,
3,258180_at,NA,NA,NA,NA,NA,0.490960692,0.735425218,0.84124494,0.37589266,0.567627736,0.602230249,,,,,,,,,,,
3,258181_at,T,F,AT3G21670,AT3G21670,Major facilitator superfamily protein,0.040194921,0.706333035,0.876692209,0.143178585,0.65027098,0.483333946,,,,,,,,,,,
3,258184_at,T,F,AT3G21510,AHP1,histidine-containing phosphotransmitter 1,0.150355115,0.77288838,0.928614218,0.02076361,0.71622871,0.517770007,,,,,,,,,,,
3,258186_s_at,F,NA,AT1G48490,AT1G48490,Protein kinase superfamily protein,0.027392127,0.654152757,0.799329248,0.222580584,0.58942388,0.458575719,,,,,,,,,,,
3,258188_at,T,F,AT3G17800,AT3G17800,Protein of unknown function (DUF760),0.004188504,0.676331629,0.735300459,0.037107776,0.598108729,0.41020742,,,,,,,,,,,
3,258190_at,T,F,AT3G29080,AT3G29080,unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink).,0.290462564,0.715503759,0.814957077,0.130780576,0.670631971,0.52446719,,,,,,,,,,,
3,258195_at,T,F,AT3G13890,ATMYB26|MS35|MYB26,myb domain protein 26,0.147643917,0.769769162,0.857191397,0.084081057,0.642200523,0.500177211,,,,,,,,,,,
3,258197_at,T,F,AT3G14000,BRX-LIKE2|ATBRXL2,DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein,0.309276577,0.68607284,0.852438602,0.252246347,0.747257672,0.569458408,,,,,,,,,,,
3,258199_at,T,F,AT3G14030,AT3G14030,F-box associated ubiquitination effector family protein,0.16175674,0.767526062,0.78762049,0.011184663,0.597133008,0.465044193,,,,,,,,,,,
3,258200_at,T,F,AT3G13900,AT3G13900,ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein,0.184098228,0.893111668,0.889936905,0.024628898,0.678913204,0.53413778,,,,,,,,,,,
3,258201_at,T,F,AT3G13910,AT3G13910,Protein of unknown function (DUF3511),0.249515619,0.743544243,0.932429394,0.014292053,0.641237928,0.516203847,,,,,,,,,,,
3,258204_at,T,F,AT3G13960,GRF5|AtGRF5,growth-regulating factor 5,0.2208714,0.857051284,0.912399973,0.109004209,0.707668475,0.561399068,,,,,,,,,,,
3,258205_at,T,F,AT3G13965,AT3G13965,"pseudogene, hypothetical protein",0.552342668,0.567536608,0.64721264,0.410730283,0.418608512,0.519286142,,,,,,,,,,,
3,258208_at,T,F,AT3G13930,AT3G13930,"Dihydrolipoamide acetyltransferase, long form protein",0.293266185,0.826487832,0.86002026,0.283281153,0.777033231,0.608017732,,,,,,,,,,,
3,258209_at,T,F,AT3G14060,AT3G14060,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G54120.1); Has 30 Blast hits to 30 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.013073346,0.728836481,0.858883857,0.187920626,0.672624707,0.492267803,,,,,,,,,,,
3,258210_at,T,F,AT3G13920,TIF4A1|EIF4A1|RH4,eukaryotic translation initiation factor 4A1,0.219046587,0.621868151,0.698869296,0.45561429,0.880803612,0.575240387,,,,,,,,,,,
3,258216_at,T,F,AT3G17980,AT3G17980,Calcium-dependent lipid-binding (CaLB domain) family protein,0.166254685,0.857735464,0.878629262,0.100749779,0.742023459,0.54907853,,,,,,,,,,,
3,258220_at,T,F,AT3G17830,AT3G17830,Molecular chaperone Hsp40/DnaJ family protein,0.008819875,0.69658199,0.755305874,0.136836811,0.771677181,0.473844346,,,,,,,,,,,
3,258223_at,T,F,AT3G15840,PIFI,post-illumination chlorophyll fluorescence increase,0.081925314,0.740246722,0.881341745,0.135238313,0.671010899,0.501952599,,,,,,,,,,,
3,258224_at,T,F,AT3G15670,AT3G15670,Late embryogenesis abundant protein (LEA) family protein,0.006058865,0.600395265,0.788070849,0.254546649,0.615935001,0.453001326,,,,,,,,,,,
3,258226_at,T,F,AT3G15730,PLD|PLDALPHA1,phospholipase D alpha 1,0.132885259,0.704243412,0.666787243,0.13609115,0.813164055,0.490634224,,,,,,,,,,,
3,258228_at,T,F,AT3G27610,AT3G27610,Nucleotidylyl transferase superfamily protein,0.213401758,0.820169277,0.936155305,0.052312285,0.631472727,0.53070227,,,,,,,,,,,
3,258232_at,T,F,AT3G27750,AT3G27750,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 16 plant structures; EXPRESSED DURING: 12 growth stages; BEST Arabidopsis thaliana protein match is: Vacuolar sorting protein 9 (VPS9) domain (TAIR:AT5G09320.1); Has 106 Blast hits to 106 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 4; Plants - 102; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.033149846,0.591364452,0.808521398,0.170715254,0.55203117,0.431156424,,,,,,,,,,,
3,258234_at,NA,NA,NA,NA,NA,0.153386698,0.622712903,0.768787031,0.140933996,0.613735796,0.459911285,,,,,,,,,,,
3,258237_at,T,T,AT3G27810,MYB21|ATMYB21|ATMYB3,myb domain protein 21,0.247812381,0.763944629,0.831939567,0.207457266,0.674805457,0.54519186,,,,,,,,,,,
3,258239_at,T,F,AT3G27690,LHCB2.4|LHCB2|LHCB2.3,photosystem II light harvesting complex gene 2.3,0.04761141,0.717133352,0.862888644,0.215022192,0.580419669,0.484615053,,,,,,,,,,,
3,258240_at,T,F,AT3G27660,OLE3|OLEO4,oleosin 4,0.293718395,0.674687868,0.861577611,0.213803156,0.586177903,0.525992987,,,,,,,,,,,
3,258245_at,T,F,AT3G29075,AT3G29075,glycine-rich protein,0.330464162,0.788377181,0.828801953,0.325495325,0.751932801,0.605014284,,,,,,,,,,,
3,258246_s_at,F,NA,AT1G08105,AT1G08105,"hAT-like transposase family (hobo/Ac/Tam3), has a 1.0e-298 P-value blast match to GB:AAD24567 transposase Tag2 (hAT-element) (Arabidopsis thaliana)",0.562932366,0.691231613,0.748794614,0.339285239,0.430221284,0.554493023,,,,,,,,,,,
3,258247_at,NA,NA,NA,NA,NA,0.269285652,0.638634211,0.64947691,0.009116034,0.562556927,0.425813947,,,,,,,,,,,
3,258249_s_at,F,NA,AT3G15820,ROD1,phosphatidic acid phosphatase-related / PAP2-related,0.347421375,0.529470696,0.561279074,0.022441718,0.770961175,0.446314807,,,,,,,,,,,
3,258250_at,T,F,AT3G15850,FADB|ADS3|FAD5|JB67,fatty acid desaturase 5,0.018391803,0.74201892,0.872564942,0.174410862,0.650476921,0.49157269,,,,,,,,,,,
3,258252_at,T,F,AT3G15720,AT3G15720,Pectin lyase-like superfamily protein,0.147821786,0.672518613,0.799087975,0.217356904,0.728067792,0.512970614,,,,,,,,,,,
3,258253_at,T,F,AT3G26760,AT3G26760,NAD(P)-binding Rossmann-fold superfamily protein,0.253017431,0.651085717,0.729437216,0.210199961,0.583543998,0.485456865,,,,,,,,,,,
3,258257_at,T,F,AT3G26770,AT3G26770,NAD(P)-binding Rossmann-fold superfamily protein,0.071339402,0.742515963,0.896198926,0.14318312,0.666845053,0.504016493,,,,,,,,,,,
3,258263_at,T,F,AT3G15780,AT3G15780,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G52550.1); Has 20 Blast hits to 20 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 20; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.298991783,0.739033427,0.871789161,0.204531891,0.706872172,0.564243687,,,,,,,,,,,
3,258265_at,T,F,AT3G15800,AT3G15800,Glycosyl hydrolase superfamily protein,0.279098667,0.566179887,0.567207857,0.085116163,0.735921826,0.44670488,,,,,,,,,,,
3,258266_at,T,F,AT3G15860,AT3G15860,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: pollen tube; CONTAINS InterPro DOMAIN/s: Plant self-incompatibility S1 (InterPro:IPR010264); BEST Arabidopsis thaliana protein match is: Plant self-incompatibility protein S1 family (TAIR:AT5G26090.1); Has 19 Blast hits to 16 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 19; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.191294785,0.690123184,0.697475426,0.112805789,0.59956323,0.458252483,,,,,,,,,,,
3,258267_at,T,F,AT3G15870,AT3G15870,Fatty acid desaturase family protein,0.254953631,0.823267472,0.824885846,0.177498343,0.655672109,0.54725548,,,,,,,,,,,
3,258268_at,T,F,AT3G15880,TPR4|WSIP2,WUS-interacting protein 2,0.369159556,0.793117521,0.850293079,0.09730002,0.653084532,0.552590942,,,,,,,,,,,
3,258269_at,T,F,AT3G15690,AT3G15690,Single hybrid motif superfamily protein,0.134026929,0.647100812,0.832496691,0.240955394,0.505459267,0.472007819,,,,,,,,,,,
3,258270_at,T,F,AT3G15650,AT3G15650,alpha/beta-Hydrolases superfamily protein,0.387313725,0.673303506,0.811281866,0.266270337,0.681973314,0.56402855,,,,,,,,,,,
3,258271_at,T,F,AT3G15605,AT3G15605,nucleic acid binding,0.302735048,0.86301739,0.735236591,0.265455807,0.554387172,0.544166402,,,,,,,,,,,
3,258272_at,T,F,AT3G15610,AT3G15610,Transducin/WD40 repeat-like superfamily protein,0.28005507,0.778354196,0.956830893,0.135493024,0.705178065,0.57118225,,,,,,,,,,,
3,258273_at,T,F,AT3G15660,ATGRX4|GRX4,glutaredoxin 4,0.089065946,0.705008556,0.839364853,0.144467249,0.541903126,0.463961946,,,,,,,,,,,
3,258276_at,T,F,AT3G15710,AT3G15710,Peptidase S24/S26A/S26B/S26C family protein,0.178608004,0.797247047,0.711329824,0.355815509,0.701449491,0.548889975,,,,,,,,,,,
3,258277_at,T,F,AT3G26830,PAD3|CYP71B15,Cytochrome P450 superfamily protein,0.151695969,0.663646757,0.801645741,0.1550254,0.67445202,0.489293178,,,,,,,,,,,
3,258281_at,T,F,AT3G26900,ATSKL1|SKL1,shikimate kinase like 1,0.099397641,0.761183087,0.915402516,0.108533044,0.696280379,0.516159333,,,,,,,,,,,
3,258284_at,T,F,AT3G16080,AT3G16080,Zinc-binding ribosomal protein family protein,0.311286769,0.746701475,0.876923976,0.383030554,0.791236164,0.621835788,,,,,,,,,,,
3,258285_at,T,F,AT3G16140,PSAH-1,photosystem I subunit H-1,0.108038225,0.75375241,0.910187352,0.136281877,0.650121964,0.511676366,,,,,,,,,,,
3,258287_at,T,F,AT3G15990,SULTR3;4,sulfate transporter 3;4,0.203840185,0.711547816,0.825700601,0.242455223,0.637121011,0.524132967,,,,,,,,,,,
3,258291_at,T,F,AT3G23310,AT3G23310,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein",0.13132051,0.590104801,0.749224329,0.282578825,0.563868247,0.463419342,,,,,,,,,,,
3,258293_at,T,F,AT3G23430,PHO1|ATPHO1,phosphate 1,0.161939702,0.777727171,0.926228913,0.082266886,0.723317722,0.534296079,,,,,,,,,,,
3,258295_at,T,F,AT3G23400,FIB4,Plastid-lipid associated protein PAP / fibrillin family protein,0.00697291,0.758855322,0.885836811,0.164109241,0.673835731,0.497922003,,,,,,,,,,,
3,258296_at,T,F,AT3G23390,AT3G23390,Zinc-binding ribosomal protein family protein,0.335442456,0.6926884,0.726978121,0.464176239,0.79732469,0.603321981,,,,,,,,,,,
3,258299_at,T,F,AT3G23410,ATFAO3|FAO3,fatty alcohol oxidase 3,0.047055655,0.773862585,0.860597329,0.279546405,0.602970579,0.512806511,,,,,,,,,,,
3,258304_at,T,F,AT3G30640,AT3G30640,"similar to Ulp1 protease family protein [Arabidopsis thaliana] (TAIR:AT2G24930.1); similar to Y55B1BR.3 [Caenorhabditis elegans] (GB:NP_497198.1); similar to myosin heavy chain [Cryptosporidium hominis TU502] (GB:XP_666163.1); contains InterPro domain Peptidase C48, SUMO/Sentrin/Ubl1; (InterPro:IPR003653)",0.084254873,0.578004838,0.662971565,0.234383137,0.602535418,0.432429966,,,,,,,,,,,
3,258306_at,T,F,AT3G30530,ATBZIP42|bZIP42,basic leucine-zipper 42,0.148886341,0.780506336,0.881311614,0.018350658,0.706879557,0.507186901,,,,,,,,,,,
3,258308_at,T,F,AT3G30570,AT3G30570,"non-LTR retrotransposon family (LINE), has a 7.9e-38 P-value blast match to GB:AAB41224 ORF2 (LINE-element) (Rattus norvegicus)",0.35367868,0.84633131,0.889239732,0.133231052,0.648359794,0.574168114,,,,,,,,,,,
3,258310_at,T,F,AT3G26744,ICE1|SCRM|ATICE1,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.056888906,0.694914946,0.870154709,0.128870822,0.626962321,0.475558341,,,,,,,,,,,
3,258314_at,T,F,AT3G16100,RABG3c|ATRAB7D|ATRABG3C,RAB GTPase homolog G3C,0.161915752,0.616599834,0.784004657,0.076834315,0.708387795,0.469548471,,,,,,,,,,,
3,258316_at,T,F,AT3G22660,AT3G22660,rRNA processing protein-related,0.353708279,0.552418288,0.806175992,0.237602996,0.547458429,0.499472797,,,,,,,,,,,
3,258319_at,T,F,AT3G22700,AT3G22700,F-box and associated interaction domains-containing protein,0.139854388,0.613635564,0.729058901,0.094584852,0.625444161,0.440515573,,,,,,,,,,,
3,258320_at,T,F,AT3G22710,AT3G22710,F-box family protein,0.202434004,0.544530242,0.636758463,0.174475129,0.626063794,0.436852326,,,,,,,,,,,
3,258326_at,T,F,AT3G22760,SOL1,Tesmin/TSO1-like CXC domain-containing protein,0.224844582,0.725385373,0.874589976,0.167609459,0.770961279,0.552678134,,,,,,,,,,,
3,258333_at,T,F,AT3G16000,MFP1,MAR binding filament-like protein 1,0.035555887,0.735171054,0.866520468,0.203778581,0.662032632,0.500611725,,,,,,,,,,,
3,258335_at,T,F,AT3G16020,AT3G16020,F-box associated ubiquitination effector protein,0.230795792,0.586676452,7.29E-01,0.124868885,0.554210277,0.445062197,,,,,,,,,,,
3,258341_at,T,F,AT3G22790,AT3G22790,Kinase interacting (KIP1-like) family protein,0.192180479,0.699071043,0.816067159,0.391949639,0.830929275,0.586039519,,,,,,,,,,,
3,258342_at,T,F,AT3G22800,AT3G22800,Leucine-rich repeat (LRR) family protein,0.245794999,0.582460421,0.651127218,0.392074006,0.503420817,0.474975492,,,,,,,,,,,
